target_type,target_id,user_id,content,like_count,status,created_at,parent_id
video,10859,3,video#10859 评论 1：希望后续更新更多进阶内容。,2,normal,2026-01-28T10:48:13.295Z,
video,10859,4,video#10859 评论 2：节奏刚好，建议再补充一点练习题。,6,normal,2026-01-26T10:48:13.295Z,
video,10859,5,video#10859 评论 3：重点知识点总结得不错，复习方便。,3,normal,2026-01-25T10:48:13.295Z,
video,10859,6,video#10859 评论 4：实例讲解很实用，收藏了。,4,normal,2026-02-02T10:48:13.295Z,
video,10860,1,video#10860 评论 1：实例讲解很实用，收藏了。,3,normal,2026-02-04T10:48:13.295Z,
video,10860,2,video#10860 评论 2：课程结构清晰，学习路线明了。,7,normal,2026-01-24T10:48:13.295Z,
video,10860,3,video#10860 评论 3：案例很贴近实际，学完能直接上手。,2,normal,2026-01-22T10:48:13.295Z,
video,10860,4,video#10860 评论 4：如果能加配套资料就更好了。,5,normal,2026-01-25T10:48:13.295Z,
video,10861,5,video#10861 评论 1：案例很贴近实际，学完能直接上手。,4,normal,2026-02-02T10:48:13.295Z,
video,10861,6,video#10861 评论 2：课程结构清晰，学习路线明了。,3,normal,2026-01-31T10:48:13.295Z,
video,10861,1,video#10861 评论 3：希望后续更新更多进阶内容。,7,normal,2026-01-30T10:48:13.295Z,
video,10861,2,video#10861 评论 4：希望后续更新更多进阶内容。,6,normal,2026-02-02T10:48:13.295Z,
video,10862,3,video#10862 评论 1：案例很贴近实际，学完能直接上手。,3,normal,2026-01-31T10:48:13.295Z,
video,10862,4,video#10862 评论 2：希望后续更新更多进阶内容。,5,normal,2026-01-26T10:48:13.295Z,
video,10862,5,video#10862 评论 3：内容有深度但不晦涩，体验很好。,2,normal,2026-01-24T10:48:13.295Z,
video,10862,6,video#10862 评论 4：节奏刚好，建议再补充一点练习题。,4,normal,2026-02-02T10:48:13.295Z,
video,10863,1,video#10863 评论 1：如果能加配套资料就更好了。,1,normal,2026-01-24T10:48:13.295Z,
video,10863,2,video#10863 评论 2：如果能加配套资料就更好了。,4,normal,2026-02-03T10:48:13.295Z,
video,10863,3,video#10863 评论 3：这节课讲得很清楚，重点很明确。,4,normal,2026-01-30T10:48:13.295Z,
video,10863,4,video#10863 评论 4：实例讲解很实用，收藏了。,5,normal,2026-01-27T10:48:13.295Z,
video,10864,5,video#10864 评论 1：实例讲解很实用，收藏了。,5,normal,2026-01-28T10:48:13.295Z,
video,10864,6,video#10864 评论 2：实例讲解很实用，收藏了。,0,normal,2026-01-26T10:48:13.295Z,
video,10864,1,video#10864 评论 3：课程结构清晰，学习路线明了。,6,normal,2026-01-24T10:48:13.295Z,
video,10864,2,video#10864 评论 4：内容有深度但不晦涩，体验很好。,7,normal,2026-01-27T10:48:13.295Z,
video,10865,3,video#10865 评论 1：节奏刚好，建议再补充一点练习题。,6,normal,2026-01-28T10:48:13.295Z,
video,10865,4,video#10865 评论 2：节奏刚好，建议再补充一点练习题。,1,normal,2026-01-30T10:48:13.295Z,
video,10865,5,video#10865 评论 3：内容有深度但不晦涩，体验很好。,1,normal,2026-01-26T10:48:13.295Z,
video,10865,6,video#10865 评论 4：如果能加配套资料就更好了。,6,normal,2026-02-04T10:48:13.295Z,
video,10866,1,video#10866 评论 1：案例很贴近实际，学完能直接上手。,4,normal,2026-01-25T10:48:13.295Z,
video,10866,2,video#10866 评论 2：课程结构清晰，学习路线明了。,4,normal,2026-01-23T10:48:13.295Z,
video,10866,3,video#10866 评论 3：内容有深度但不晦涩，体验很好。,6,normal,2026-01-24T10:48:13.295Z,
video,10866,4,video#10866 评论 4：内容有深度但不晦涩，体验很好。,0,normal,2026-01-28T10:48:13.295Z,
video,10867,5,video#10867 评论 1：讲师讲解很细，适合零基础。,2,normal,2026-01-24T10:48:13.295Z,
video,10867,6,video#10867 评论 2：案例很贴近实际，学完能直接上手。,0,normal,2026-01-29T10:48:13.295Z,
video,10867,1,video#10867 评论 3：内容有深度但不晦涩，体验很好。,1,normal,2026-02-03T10:48:13.295Z,
video,10867,2,video#10867 评论 4：讲师讲解很细，适合零基础。,3,normal,2026-02-04T10:48:13.295Z,
video,10868,3,video#10868 评论 1：如果能加配套资料就更好了。,4,normal,2026-01-26T10:48:13.295Z,
video,10868,4,video#10868 评论 2：课程结构清晰，学习路线明了。,4,normal,2026-01-27T10:48:13.295Z,
video,10868,5,video#10868 评论 3：如果能加配套资料就更好了。,0,normal,2026-01-29T10:48:13.295Z,
video,10868,6,video#10868 评论 4：实例讲解很实用，收藏了。,7,normal,2026-02-03T10:48:13.295Z,
video,10869,1,video#10869 评论 1：实例讲解很实用，收藏了。,5,normal,2026-02-02T10:48:13.295Z,
video,10869,2,video#10869 评论 2：重点知识点总结得不错，复习方便。,0,normal,2026-01-26T10:48:13.295Z,
video,10869,3,video#10869 评论 3：案例很贴近实际，学完能直接上手。,0,normal,2026-01-29T10:48:13.295Z,
video,10869,4,video#10869 评论 4：实例讲解很实用，收藏了。,2,normal,2026-02-04T10:48:13.295Z,
video,10870,5,video#10870 评论 1：实例讲解很实用，收藏了。,5,normal,2026-01-24T10:48:13.295Z,
video,10870,6,video#10870 评论 2：这节课讲得很清楚，重点很明确。,1,normal,2026-01-27T10:48:13.295Z,
video,10870,1,video#10870 评论 3：内容有深度但不晦涩，体验很好。,5,normal,2026-01-22T10:48:13.295Z,
video,10870,2,video#10870 评论 4：讲师讲解很细，适合零基础。,0,normal,2026-01-25T10:48:13.295Z,
video,10871,3,video#10871 评论 1：讲师讲解很细，适合零基础。,4,normal,2026-01-25T10:48:13.295Z,
video,10871,4,video#10871 评论 2：内容有深度但不晦涩，体验很好。,3,normal,2026-02-02T10:48:13.295Z,
video,10871,5,video#10871 评论 3：内容有深度但不晦涩，体验很好。,1,normal,2026-02-01T10:48:13.295Z,
video,10871,6,video#10871 评论 4：如果能加配套资料就更好了。,1,normal,2026-01-30T10:48:13.295Z,
video,10872,1,video#10872 评论 1：节奏刚好，建议再补充一点练习题。,4,normal,2026-01-25T10:48:13.295Z,
video,10872,2,video#10872 评论 2：案例很贴近实际，学完能直接上手。,7,normal,2026-01-30T10:48:13.295Z,
video,10872,3,video#10872 评论 3：如果能加配套资料就更好了。,2,normal,2026-01-22T10:48:13.295Z,
video,10872,4,video#10872 评论 4：如果能加配套资料就更好了。,1,normal,2026-01-22T10:48:13.295Z,
video,10873,5,video#10873 评论 1：如果能加配套资料就更好了。,3,normal,2026-01-24T10:48:13.295Z,
video,10873,6,video#10873 评论 2：这节课讲得很清楚，重点很明确。,7,normal,2026-02-01T10:48:13.295Z,
video,10873,1,video#10873 评论 3：这节课讲得很清楚，重点很明确。,2,normal,2026-02-03T10:48:13.295Z,
video,10873,2,video#10873 评论 4：希望后续更新更多进阶内容。,5,normal,2026-01-22T10:48:13.295Z,
video,10874,3,video#10874 评论 1：如果能加配套资料就更好了。,4,normal,2026-02-04T10:48:13.295Z,
video,10874,4,video#10874 评论 2：这节课讲得很清楚，重点很明确。,7,normal,2026-01-30T10:48:13.295Z,
video,10874,5,video#10874 评论 3：如果能加配套资料就更好了。,5,normal,2026-02-03T10:48:13.295Z,
video,10874,6,video#10874 评论 4：案例很贴近实际，学完能直接上手。,3,normal,2026-02-02T10:48:13.295Z,
video,10875,1,video#10875 评论 1：节奏刚好，建议再补充一点练习题。,1,normal,2026-02-01T10:48:13.295Z,
video,10875,2,video#10875 评论 2：实例讲解很实用，收藏了。,3,normal,2026-01-23T10:48:13.295Z,
video,10875,3,video#10875 评论 3：讲师讲解很细，适合零基础。,3,normal,2026-01-27T10:48:13.295Z,
video,10875,4,video#10875 评论 4：重点知识点总结得不错，复习方便。,1,normal,2026-01-24T10:48:13.295Z,
video,10876,5,video#10876 评论 1：内容有深度但不晦涩，体验很好。,6,normal,2026-02-02T10:48:13.295Z,
video,10876,6,video#10876 评论 2：重点知识点总结得不错，复习方便。,7,normal,2026-01-30T10:48:13.295Z,
video,10876,1,video#10876 评论 3：重点知识点总结得不错，复习方便。,5,normal,2026-01-23T10:48:13.295Z,
video,10876,2,video#10876 评论 4：希望后续更新更多进阶内容。,4,normal,2026-01-30T10:48:13.295Z,
video,10877,3,video#10877 评论 1：内容有深度但不晦涩，体验很好。,4,normal,2026-01-26T10:48:13.295Z,
video,10877,4,video#10877 评论 2：这节课讲得很清楚，重点很明确。,2,normal,2026-01-25T10:48:13.295Z,
video,10877,5,video#10877 评论 3：希望后续更新更多进阶内容。,5,normal,2026-01-27T10:48:13.295Z,
video,10877,6,video#10877 评论 4：重点知识点总结得不错，复习方便。,0,normal,2026-01-22T10:48:13.295Z,
video,10878,1,video#10878 评论 1：内容有深度但不晦涩，体验很好。,2,normal,2026-01-27T10:48:13.295Z,
video,10878,2,video#10878 评论 2：节奏刚好，建议再补充一点练习题。,3,normal,2026-01-25T10:48:13.295Z,
video,10878,3,video#10878 评论 3：这节课讲得很清楚，重点很明确。,6,normal,2026-02-03T10:48:13.295Z,
video,10878,4,video#10878 评论 4：如果能加配套资料就更好了。,6,normal,2026-01-24T10:48:13.295Z,
video,10879,5,video#10879 评论 1：讲师讲解很细，适合零基础。,0,normal,2026-01-24T10:48:13.295Z,
video,10879,6,video#10879 评论 2：节奏刚好，建议再补充一点练习题。,0,normal,2026-01-27T10:48:13.295Z,
video,10879,1,video#10879 评论 3：希望后续更新更多进阶内容。,3,normal,2026-01-27T10:48:13.295Z,
video,10879,2,video#10879 评论 4：重点知识点总结得不错，复习方便。,2,normal,2026-02-01T10:48:13.295Z,
video,10880,3,video#10880 评论 1：内容有深度但不晦涩，体验很好。,5,normal,2026-01-22T10:48:13.295Z,
video,10880,4,video#10880 评论 2：这节课讲得很清楚，重点很明确。,6,normal,2026-01-31T10:48:13.295Z,
video,10880,5,video#10880 评论 3：课程结构清晰，学习路线明了。,6,normal,2026-02-02T10:48:13.295Z,
video,10880,6,video#10880 评论 4：节奏刚好，建议再补充一点练习题。,7,normal,2026-02-03T10:48:13.295Z,
video,10881,1,video#10881 评论 1：课程结构清晰，学习路线明了。,2,normal,2026-01-23T10:48:13.295Z,
video,10881,2,video#10881 评论 2：案例很贴近实际，学完能直接上手。,3,normal,2026-02-04T10:48:13.295Z,
video,10881,3,video#10881 评论 3：节奏刚好，建议再补充一点练习题。,5,normal,2026-01-26T10:48:13.295Z,
video,10881,4,video#10881 评论 4：讲师讲解很细，适合零基础。,4,normal,2026-01-31T10:48:13.295Z,
video,10882,5,video#10882 评论 1：实例讲解很实用，收藏了。,3,normal,2026-01-25T10:48:13.295Z,
video,10882,6,video#10882 评论 2：希望后续更新更多进阶内容。,7,normal,2026-02-04T10:48:13.295Z,
video,10882,1,video#10882 评论 3：实例讲解很实用，收藏了。,4,normal,2026-02-04T10:48:13.295Z,
video,10882,2,video#10882 评论 4：如果能加配套资料就更好了。,7,normal,2026-01-25T10:48:13.295Z,
video,10883,3,video#10883 评论 1：案例很贴近实际，学完能直接上手。,0,normal,2026-02-04T10:48:13.295Z,
video,10883,4,video#10883 评论 2：这节课讲得很清楚，重点很明确。,4,normal,2026-01-26T10:48:13.295Z,
video,10883,5,video#10883 评论 3：希望后续更新更多进阶内容。,3,normal,2026-01-25T10:48:13.295Z,
video,10883,6,video#10883 评论 4：实例讲解很实用，收藏了。,7,normal,2026-02-03T10:48:13.295Z,
video,10884,1,video#10884 评论 1：希望后续更新更多进阶内容。,7,normal,2026-01-25T10:48:13.295Z,
video,10884,2,video#10884 评论 2：课程结构清晰，学习路线明了。,4,normal,2026-01-26T10:48:13.295Z,
video,10884,3,video#10884 评论 3：课程结构清晰，学习路线明了。,7,normal,2026-01-31T10:48:13.295Z,
video,10884,4,video#10884 评论 4：实例讲解很实用，收藏了。,4,normal,2026-01-27T10:48:13.295Z,
video,10885,5,video#10885 评论 1：希望后续更新更多进阶内容。,0,normal,2026-02-04T10:48:13.295Z,
video,10885,6,video#10885 评论 2：内容有深度但不晦涩，体验很好。,3,normal,2026-01-25T10:48:13.295Z,
video,10885,1,video#10885 评论 3：节奏刚好，建议再补充一点练习题。,1,normal,2026-02-02T10:48:13.295Z,
video,10885,2,video#10885 评论 4：如果能加配套资料就更好了。,4,normal,2026-01-28T10:48:13.295Z,
video,10886,3,video#10886 评论 1：案例很贴近实际，学完能直接上手。,1,normal,2026-01-31T10:48:13.295Z,
video,10886,4,video#10886 评论 2：讲师讲解很细，适合零基础。,7,normal,2026-02-03T10:48:13.295Z,
video,10886,5,video#10886 评论 3：讲师讲解很细，适合零基础。,2,normal,2026-02-02T10:48:13.295Z,
video,10886,6,video#10886 评论 4：希望后续更新更多进阶内容。,6,normal,2026-01-23T10:48:13.295Z,
video,10887,1,video#10887 评论 1：案例很贴近实际，学完能直接上手。,7,normal,2026-01-24T10:48:13.295Z,
video,10887,2,video#10887 评论 2：希望后续更新更多进阶内容。,3,normal,2026-02-04T10:48:13.295Z,
video,10887,3,video#10887 评论 3：课程结构清晰，学习路线明了。,5,normal,2026-01-25T10:48:13.295Z,
video,10887,4,video#10887 评论 4：实例讲解很实用，收藏了。,1,normal,2026-02-02T10:48:13.295Z,
video,10888,5,video#10888 评论 1：重点知识点总结得不错，复习方便。,2,normal,2026-02-01T10:48:13.295Z,
video,10888,6,video#10888 评论 2：希望后续更新更多进阶内容。,3,normal,2026-02-04T10:48:13.295Z,
video,10888,1,video#10888 评论 3：内容有深度但不晦涩，体验很好。,6,normal,2026-01-31T10:48:13.295Z,
video,10888,2,video#10888 评论 4：节奏刚好，建议再补充一点练习题。,7,normal,2026-01-25T10:48:13.295Z,
video,10889,3,video#10889 评论 1：案例很贴近实际，学完能直接上手。,5,normal,2026-02-01T10:48:13.295Z,
video,10889,4,video#10889 评论 2：内容有深度但不晦涩，体验很好。,2,normal,2026-01-25T10:48:13.295Z,
video,10889,5,video#10889 评论 3：这节课讲得很清楚，重点很明确。,4,normal,2026-01-24T10:48:13.295Z,
video,10889,6,video#10889 评论 4：如果能加配套资料就更好了。,5,normal,2026-02-04T10:48:13.295Z,
video,10890,1,video#10890 评论 1：讲师讲解很细，适合零基础。,5,normal,2026-01-28T10:48:13.295Z,
video,10890,2,video#10890 评论 2：这节课讲得很清楚，重点很明确。,1,normal,2026-02-04T10:48:13.295Z,
video,10890,3,video#10890 评论 3：实例讲解很实用，收藏了。,6,normal,2026-01-29T10:48:13.295Z,
video,10890,4,video#10890 评论 4：这节课讲得很清楚，重点很明确。,7,normal,2026-01-30T10:48:13.295Z,
video,10891,5,video#10891 评论 1：实例讲解很实用，收藏了。,1,normal,2026-01-23T10:48:13.295Z,
video,10891,6,video#10891 评论 2：讲师讲解很细，适合零基础。,5,normal,2026-01-23T10:48:13.295Z,
video,10891,1,video#10891 评论 3：如果能加配套资料就更好了。,1,normal,2026-01-27T10:48:13.295Z,
video,10891,2,video#10891 评论 4：内容有深度但不晦涩，体验很好。,6,normal,2026-02-03T10:48:13.295Z,
video,10892,3,video#10892 评论 1：如果能加配套资料就更好了。,7,normal,2026-01-31T10:48:13.295Z,
video,10892,4,video#10892 评论 2：案例很贴近实际，学完能直接上手。,5,normal,2026-01-26T10:48:13.295Z,
video,10892,5,video#10892 评论 3：案例很贴近实际，学完能直接上手。,7,normal,2026-02-03T10:48:13.295Z,
video,10892,6,video#10892 评论 4：实例讲解很实用，收藏了。,5,normal,2026-02-04T10:48:13.295Z,
video,10893,1,video#10893 评论 1：重点知识点总结得不错，复习方便。,0,normal,2026-02-04T10:48:13.295Z,
video,10893,2,video#10893 评论 2：如果能加配套资料就更好了。,3,normal,2026-02-04T10:48:13.295Z,
video,10893,3,video#10893 评论 3：节奏刚好，建议再补充一点练习题。,3,normal,2026-01-25T10:48:13.295Z,
video,10893,4,video#10893 评论 4：节奏刚好，建议再补充一点练习题。,1,normal,2026-02-01T10:48:13.295Z,
video,10894,5,video#10894 评论 1：讲师讲解很细，适合零基础。,6,normal,2026-01-23T10:48:13.295Z,
video,10894,6,video#10894 评论 2：希望后续更新更多进阶内容。,6,normal,2026-01-25T10:48:13.295Z,
video,10894,1,video#10894 评论 3：如果能加配套资料就更好了。,6,normal,2026-02-03T10:48:13.295Z,
video,10894,2,video#10894 评论 4：重点知识点总结得不错，复习方便。,1,normal,2026-01-27T10:48:13.295Z,
video,10895,3,video#10895 评论 1：这节课讲得很清楚，重点很明确。,3,normal,2026-01-29T10:48:13.295Z,
video,10895,4,video#10895 评论 2：讲师讲解很细，适合零基础。,7,normal,2026-01-25T10:48:13.295Z,
video,10895,5,video#10895 评论 3：讲师讲解很细，适合零基础。,6,normal,2026-01-31T10:48:13.295Z,
video,10895,6,video#10895 评论 4：案例很贴近实际，学完能直接上手。,3,normal,2026-01-23T10:48:13.295Z,
video,10896,1,video#10896 评论 1：实例讲解很实用，收藏了。,4,normal,2026-01-29T10:48:13.295Z,
video,10896,2,video#10896 评论 2：讲师讲解很细，适合零基础。,2,normal,2026-01-26T10:48:13.295Z,
video,10896,3,video#10896 评论 3：希望后续更新更多进阶内容。,2,normal,2026-01-27T10:48:13.295Z,
video,10896,4,video#10896 评论 4：希望后续更新更多进阶内容。,2,normal,2026-01-25T10:48:13.295Z,
video,10897,5,video#10897 评论 1：案例很贴近实际，学完能直接上手。,1,normal,2026-02-04T10:48:13.295Z,
video,10897,6,video#10897 评论 2：案例很贴近实际，学完能直接上手。,4,normal,2026-01-28T10:48:13.295Z,
video,10897,1,video#10897 评论 3：讲师讲解很细，适合零基础。,2,normal,2026-01-29T10:48:13.295Z,
video,10897,2,video#10897 评论 4：这节课讲得很清楚，重点很明确。,0,normal,2026-02-04T10:48:13.295Z,
video,10898,3,video#10898 评论 1：实例讲解很实用，收藏了。,0,normal,2026-01-29T10:48:13.295Z,
video,10898,4,video#10898 评论 2：节奏刚好，建议再补充一点练习题。,7,normal,2026-01-24T10:48:13.295Z,
video,10898,5,video#10898 评论 3：案例很贴近实际，学完能直接上手。,1,normal,2026-02-01T10:48:13.295Z,
video,10898,6,video#10898 评论 4：节奏刚好，建议再补充一点练习题。,0,normal,2026-01-24T10:48:13.295Z,
video,10899,1,video#10899 评论 1：课程结构清晰，学习路线明了。,3,normal,2026-01-24T10:48:13.295Z,
video,10899,2,video#10899 评论 2：讲师讲解很细，适合零基础。,4,normal,2026-01-23T10:48:13.295Z,
video,10899,3,video#10899 评论 3：案例很贴近实际，学完能直接上手。,1,normal,2026-01-25T10:48:13.295Z,
video,10899,4,video#10899 评论 4：如果能加配套资料就更好了。,4,normal,2026-01-27T10:48:13.295Z,
video,10900,5,video#10900 评论 1：希望后续更新更多进阶内容。,7,normal,2026-02-01T10:48:13.295Z,
video,10900,6,video#10900 评论 2：实例讲解很实用，收藏了。,6,normal,2026-01-28T10:48:13.295Z,
video,10900,1,video#10900 评论 3：希望后续更新更多进阶内容。,3,normal,2026-01-27T10:48:13.295Z,
video,10900,2,video#10900 评论 4：重点知识点总结得不错，复习方便。,7,normal,2026-02-01T10:48:13.295Z,
video,10901,3,video#10901 评论 1：内容有深度但不晦涩，体验很好。,5,normal,2026-01-27T10:48:13.295Z,
video,10901,4,video#10901 评论 2：实例讲解很实用，收藏了。,7,normal,2026-01-22T10:48:13.295Z,
video,10901,5,video#10901 评论 3：案例很贴近实际，学完能直接上手。,4,normal,2026-01-31T10:48:13.295Z,
video,10901,6,video#10901 评论 4：案例很贴近实际，学完能直接上手。,6,normal,2026-01-31T10:48:13.295Z,
video,10902,1,video#10902 评论 1：课程结构清晰，学习路线明了。,7,normal,2026-02-03T10:48:13.295Z,
video,10902,2,video#10902 评论 2：讲师讲解很细，适合零基础。,1,normal,2026-01-27T10:48:13.295Z,
video,10902,3,video#10902 评论 3：如果能加配套资料就更好了。,0,normal,2026-02-03T10:48:13.295Z,
video,10902,4,video#10902 评论 4：重点知识点总结得不错，复习方便。,2,normal,2026-01-26T10:48:13.295Z,
video,10903,5,video#10903 评论 1：节奏刚好，建议再补充一点练习题。,2,normal,2026-01-22T10:48:13.295Z,
video,10903,6,video#10903 评论 2：内容有深度但不晦涩，体验很好。,6,normal,2026-01-22T10:48:13.295Z,
video,10903,1,video#10903 评论 3：内容有深度但不晦涩，体验很好。,1,normal,2026-01-29T10:48:13.295Z,
video,10903,2,video#10903 评论 4：实例讲解很实用，收藏了。,3,normal,2026-01-30T10:48:13.295Z,
video,10904,3,video#10904 评论 1：如果能加配套资料就更好了。,7,normal,2026-01-30T10:48:13.295Z,
video,10904,4,video#10904 评论 2：实例讲解很实用，收藏了。,5,normal,2026-01-25T10:48:13.295Z,
video,10904,5,video#10904 评论 3：如果能加配套资料就更好了。,5,normal,2026-01-26T10:48:13.295Z,
video,10904,6,video#10904 评论 4：课程结构清晰，学习路线明了。,7,normal,2026-01-25T10:48:13.295Z,
video,10905,1,video#10905 评论 1：希望后续更新更多进阶内容。,1,normal,2026-01-26T10:48:13.295Z,
video,10905,2,video#10905 评论 2：案例很贴近实际，学完能直接上手。,3,normal,2026-01-24T10:48:13.295Z,
video,10905,3,video#10905 评论 3：节奏刚好，建议再补充一点练习题。,0,normal,2026-02-03T10:48:13.295Z,
video,10905,4,video#10905 评论 4：如果能加配套资料就更好了。,1,normal,2026-01-26T10:48:13.295Z,
video,10906,5,video#10906 评论 1：案例很贴近实际，学完能直接上手。,7,normal,2026-01-23T10:48:13.295Z,
video,10906,6,video#10906 评论 2：这节课讲得很清楚，重点很明确。,0,normal,2026-01-23T10:48:13.295Z,
video,10906,1,video#10906 评论 3：讲师讲解很细，适合零基础。,2,normal,2026-01-31T10:48:13.295Z,
video,10906,2,video#10906 评论 4：这节课讲得很清楚，重点很明确。,0,normal,2026-01-25T10:48:13.296Z,
video,10907,3,video#10907 评论 1：重点知识点总结得不错，复习方便。,7,normal,2026-02-02T10:48:13.296Z,
video,10907,4,video#10907 评论 2：节奏刚好，建议再补充一点练习题。,7,normal,2026-01-25T10:48:13.296Z,
video,10907,5,video#10907 评论 3：实例讲解很实用，收藏了。,4,normal,2026-01-27T10:48:13.296Z,
video,10907,6,video#10907 评论 4：案例很贴近实际，学完能直接上手。,0,normal,2026-01-26T10:48:13.296Z,
video,10908,1,video#10908 评论 1：讲师讲解很细，适合零基础。,1,normal,2026-01-25T10:48:13.296Z,
video,10908,2,video#10908 评论 2：课程结构清晰，学习路线明了。,4,normal,2026-02-04T10:48:13.296Z,
video,10908,3,video#10908 评论 3：课程结构清晰，学习路线明了。,6,normal,2026-01-23T10:48:13.296Z,
video,10908,4,video#10908 评论 4：案例很贴近实际，学完能直接上手。,5,normal,2026-01-27T10:48:13.296Z,
video,10909,5,video#10909 评论 1：重点知识点总结得不错，复习方便。,4,normal,2026-01-27T10:48:13.296Z,
video,10909,6,video#10909 评论 2：讲师讲解很细，适合零基础。,0,normal,2026-02-02T10:48:13.296Z,
video,10909,1,video#10909 评论 3：课程结构清晰，学习路线明了。,2,normal,2026-02-02T10:48:13.296Z,
video,10909,2,video#10909 评论 4：讲师讲解很细，适合零基础。,6,normal,2026-01-23T10:48:13.296Z,
video,10910,3,video#10910 评论 1：内容有深度但不晦涩，体验很好。,1,normal,2026-01-22T10:48:13.296Z,
video,10910,4,video#10910 评论 2：课程结构清晰，学习路线明了。,5,normal,2026-01-29T10:48:13.296Z,
video,10910,5,video#10910 评论 3：讲师讲解很细，适合零基础。,7,normal,2026-01-28T10:48:13.296Z,
video,10910,6,video#10910 评论 4：这节课讲得很清楚，重点很明确。,0,normal,2026-01-31T10:48:13.296Z,
video,10911,1,video#10911 评论 1：课程结构清晰，学习路线明了。,3,normal,2026-01-30T10:48:13.296Z,
video,10911,2,video#10911 评论 2：内容有深度但不晦涩，体验很好。,0,normal,2026-01-24T10:48:13.296Z,
video,10911,3,video#10911 评论 3：如果能加配套资料就更好了。,2,normal,2026-02-01T10:48:13.296Z,
video,10911,4,video#10911 评论 4：这节课讲得很清楚，重点很明确。,6,normal,2026-02-02T10:48:13.296Z,
video,10912,5,video#10912 评论 1：讲师讲解很细，适合零基础。,1,normal,2026-02-04T10:48:13.296Z,
video,10912,6,video#10912 评论 2：这节课讲得很清楚，重点很明确。,1,normal,2026-01-27T10:48:13.296Z,
video,10912,1,video#10912 评论 3：如果能加配套资料就更好了。,3,normal,2026-01-31T10:48:13.296Z,
video,10912,2,video#10912 评论 4：节奏刚好，建议再补充一点练习题。,3,normal,2026-01-22T10:48:13.296Z,
video,10913,3,video#10913 评论 1：希望后续更新更多进阶内容。,3,normal,2026-01-26T10:48:13.296Z,
video,10913,4,video#10913 评论 2：这节课讲得很清楚，重点很明确。,1,normal,2026-01-24T10:48:13.296Z,
video,10913,5,video#10913 评论 3：内容有深度但不晦涩，体验很好。,7,normal,2026-01-23T10:48:13.296Z,
video,10913,6,video#10913 评论 4：实例讲解很实用，收藏了。,4,normal,2026-01-27T10:48:13.296Z,
video,10914,1,video#10914 评论 1：这节课讲得很清楚，重点很明确。,5,normal,2026-02-02T10:48:13.296Z,
video,10914,2,video#10914 评论 2：讲师讲解很细，适合零基础。,7,normal,2026-01-22T10:48:13.296Z,
video,10914,3,video#10914 评论 3：内容有深度但不晦涩，体验很好。,7,normal,2026-02-03T10:48:13.296Z,
video,10914,4,video#10914 评论 4：希望后续更新更多进阶内容。,2,normal,2026-01-24T10:48:13.296Z,
video,10915,5,video#10915 评论 1：如果能加配套资料就更好了。,2,normal,2026-01-23T10:48:13.296Z,
video,10915,6,video#10915 评论 2：讲师讲解很细，适合零基础。,7,normal,2026-01-28T10:48:13.296Z,
video,10915,1,video#10915 评论 3：希望后续更新更多进阶内容。,4,normal,2026-02-03T10:48:13.296Z,
video,10915,2,video#10915 评论 4：内容有深度但不晦涩，体验很好。,3,normal,2026-01-22T10:48:13.296Z,
video,10916,3,video#10916 评论 1：这节课讲得很清楚，重点很明确。,3,normal,2026-01-31T10:48:13.296Z,
video,10916,4,video#10916 评论 2：希望后续更新更多进阶内容。,2,normal,2026-01-26T10:48:13.296Z,
video,10916,5,video#10916 评论 3：如果能加配套资料就更好了。,5,normal,2026-01-27T10:48:13.296Z,
video,10916,6,video#10916 评论 4：内容有深度但不晦涩，体验很好。,1,normal,2026-01-26T10:48:13.296Z,
video,10917,1,video#10917 评论 1：课程结构清晰，学习路线明了。,5,normal,2026-01-27T10:48:13.296Z,
video,10917,2,video#10917 评论 2：希望后续更新更多进阶内容。,4,normal,2026-01-29T10:48:13.296Z,
video,10917,3,video#10917 评论 3：重点知识点总结得不错，复习方便。,3,normal,2026-01-22T10:48:13.296Z,
video,10917,4,video#10917 评论 4：重点知识点总结得不错，复习方便。,0,normal,2026-01-27T10:48:13.296Z,
video,10918,5,video#10918 评论 1：讲师讲解很细，适合零基础。,0,normal,2026-01-28T10:48:13.296Z,
video,10918,6,video#10918 评论 2：课程结构清晰，学习路线明了。,3,normal,2026-01-28T10:48:13.296Z,
video,10918,1,video#10918 评论 3：这节课讲得很清楚，重点很明确。,7,normal,2026-01-28T10:48:13.296Z,
video,10918,2,video#10918 评论 4：课程结构清晰，学习路线明了。,5,normal,2026-01-30T10:48:13.296Z,
video,10919,3,video#10919 评论 1：重点知识点总结得不错，复习方便。,3,normal,2026-02-04T10:48:13.296Z,
video,10919,4,video#10919 评论 2：节奏刚好，建议再补充一点练习题。,1,normal,2026-01-24T10:48:13.296Z,
video,10919,5,video#10919 评论 3：案例很贴近实际，学完能直接上手。,0,normal,2026-02-03T10:48:13.296Z,
video,10919,6,video#10919 评论 4：节奏刚好，建议再补充一点练习题。,3,normal,2026-02-04T10:48:13.296Z,
video,10920,1,video#10920 评论 1：这节课讲得很清楚，重点很明确。,3,normal,2026-01-26T10:48:13.296Z,
video,10920,2,video#10920 评论 2：讲师讲解很细，适合零基础。,1,normal,2026-02-01T10:48:13.296Z,
video,10920,3,video#10920 评论 3：希望后续更新更多进阶内容。,0,normal,2026-01-31T10:48:13.296Z,
